transaction_id,customer_id,date,amount,payment_method,bank,category,status
4768,621,2024-10-06,1315.62,Debit Card,PNB,Food,Success
4769,214,2024-02-13,33114.65,Credit Card,AMEX,Education,Pending
4770,334,2024-11-11,2104.3,Cash,N/A,Groceries,Success
4771,835,2024-03-19,17006.52,UPI,ICICI,Healthcare,Success
4772,181,2024-09-08,2498.27,Credit Card,Axis,Healthcare,Success
4773,195,2024-12-02,24263.44,Cash,N/A,Travel,Failed
4774,674,2024-01-07,1017.59,Net Banking,HDFC,Food,Success
4775,195,2024-09-11,404.34,Net Banking,SBI,Entertainment,Failed
4776,713,2024-12-05,14496.77,Credit Card,AMEX,Clothing,Success
4777,843,2024-10-25,72501.12,Cash,N/A,Furniture,Success
4778,194,2024-04-17,2495.58,Debit Card,BOB,Education,Success
4779,333,2024-06-07,16947.91,Debit Card,Axis,Healthcare,Success
4780,826,2024-05-18,21846.97,Net Banking,Yes Bank,Education,Refunded
4781,755,2024-03-06,15966.1,UPI,SBI,Travel,Success
4782,316,2024-07-30,473.46,Cash,N/A,Entertainment,Failed
4783,641,2024-01-18,8547.99,Debit Card,SBI,Utilities,Success
4784,227,2024-12-02,12985.39,Cash,N/A,Clothing,Success
4785,786,2024-07-15,48588.55,UPI,Kotak,Travel,Failed
4786,930,2024-06-30,114.41,Debit Card,Axis,Utilities,Success
4787,817,2024-02-18,4486.47,Net Banking,ICICI,Entertainment,Success
4788,490,2024-07-19,1319.49,Wallet,Paytm,Entertainment,Pending
4789,658,2024-11-27,41152.28,UPI,SBI,Education,Success
4790,256,2024-05-05,1447.81,Debit Card,ICICI,Food,Success
4791,296,2024-01-10,30329.09,Wallet,Mobikwik,Travel,Success
4792,338,2024-10-03,1377.9,Cash,N/A,Food,Success
4793,983,2024-01-21,25832.95,Cash,N/A,Travel,Success
4794,821,2024-11-17,1337.14,Cash,N/A,Food,Success
4795,955,2024-03-21,70083.64,UPI,Axis,Furniture,Success
4796,432,2024-12-29,21458.01,Credit Card,AMEX,Furniture,Success
4797,405,2024-08-01,3161.3,Credit Card,Kotak,Clothing,Refunded
4798,891,2024-05-14,1031.12,Cash,N/A,Food,Failed
4799,801,2024-09-06,1035.9,Cash,N/A,Food,Refunded
4800,792,2024-11-01,807.19,Wallet,Paytm,Clothing,Success
4801,494,2024-02-17,8407.05,Wallet,GooglePay,Utilities,Failed
4802,338,2024-02-17,34133.25,Credit Card,SBI,Travel,Success
4803,674,2024-06-20,2829.2,Debit Card,Axis,Utilities,Success
4804,983,2024-07-23,9567.59,UPI,SBI,Travel,Success
4805,573,2024-01-17,19884.48,Wallet,PhonePe,Healthcare,Success
4806,203,2024-04-25,90593.4,Wallet,Paytm,Furniture,Success
4807,691,2024-07-05,5995.69,Wallet,Paytm,Healthcare,Failed
4808,933,2024-12-13,13794.3,Credit Card,HDFC,Clothing,Success
4809,132,2024-05-28,3754.9,Cash,N/A,Groceries,Success
4810,193,2024-05-19,4394.36,Net Banking,Axis,Groceries,Refunded
4811,703,2024-07-27,3873.32,Wallet,Mobikwik,Clothing,Success
4812,754,2024-07-05,48818.28,Credit Card,AMEX,Travel,Success
4813,848,2024-09-30,427.23,Debit Card,PNB,Healthcare,Failed
4814,334,2024-01-04,45370.42,Cash,N/A,Travel,Success
4815,189,2024-07-20,2364.04,Net Banking,HDFC,Travel,Success
4816,125,2024-07-08,302.07,Cash,N/A,Food,Success
4817,324,2024-05-16,1266.5,Cash,N/A,Food,Success
4818,370,2024-10-27,1205.11,Credit Card,HDFC,Food,Failed
4819,649,2024-11-23,329.17,Credit Card,HDFC,Food,Success
4820,266,2024-03-21,38439.41,Net Banking,ICICI,Travel,Success
4821,861,2024-11-01,1233.2,UPI,Kotak,Entertainment,Success
4822,444,2024-07-19,146.6,Wallet,Mobikwik,Food,Success
4823,384,2024-08-25,4594.43,Net Banking,ICICI,Entertainment,Success
4824,400,2024-05-19,95230.11,UPI,ICICI,Furniture,Success
4825,930,2024-11-05,13900.37,Debit Card,HDFC,Healthcare,Success
4826,325,2024-10-12,1279.71,UPI,PNB,Food,Success
4827,646,2024-06-27,2694.02,Debit Card,ICICI,Entertainment,Failed
4828,993,2024-07-26,13030.95,Cash,N/A,Clothing,Success
4829,611,2024-11-11,3090.48,Wallet,Amazon Pay,Education,Success
4830,649,2024-07-28,64963.38,Credit Card,Axis,Electronics,Success
4831,242,2024-08-17,627.85,Wallet,PhonePe,Food,Failed
4832,573,2024-01-09,3111.76,UPI,ICICI,Clothing,Success
4833,328,2024-02-06,4778.97,Wallet,Paytm,Entertainment,Success
4834,847,2024-12-13,34141.26,UPI,ICICI,Electronics,Success
4835,463,2024-09-26,28818.04,Debit Card,HDFC,Education,Success
4836,396,2024-02-08,12491.16,Debit Card,ICICI,Travel,Success
4837,733,2024-01-29,4846.28,Wallet,GooglePay,Groceries,Success
4838,545,2024-06-12,29384.47,Debit Card,BOB,Education,Success
4839,605,2024-02-10,6408.53,Cash,N/A,Utilities,Success
4840,482,2024-06-02,2945.61,Net Banking,ICICI,Groceries,Success
4841,325,2024-10-10,9981.97,Debit Card,BOB,Travel,Success
4842,733,2024-11-17,4654.06,Cash,N/A,Utilities,Success
4843,167,2024-01-26,14564.42,Wallet,Amazon Pay,Clothing,Failed
4844,902,2024-02-15,2727.06,UPI,PNB,Utilities,Success
4845,444,2024-03-24,1226.77,Net Banking,Axis,Food,Success
4846,989,2024-03-14,70161.69,Credit Card,AMEX,Furniture,Success
4847,241,2024-07-26,5255.62,Credit Card,Kotak,Healthcare,Pending
4848,955,2024-05-02,12269.06,Net Banking,Axis,Clothing,Success
4849,742,2024-11-30,4022.65,Net Banking,Axis,Clothing,Pending
4850,843,2024-12-29,3512.75,Cash,N/A,Clothing,Success
4851,858,2024-03-10,34394.72,UPI,Kotak,Travel,Success
4852,915,2024-01-01,34150.75,Credit Card,ICICI,Electronics,Failed
4853,259,2024-09-21,5937.37,Credit Card,Axis,Healthcare,Success
4854,195,2024-11-05,53001.85,Cash,N/A,Furniture,Failed
4855,422,2024-06-18,4323.89,Debit Card,ICICI,Entertainment,Success
4856,559,2024-07-18,1833.94,Net Banking,ICICI,Food,Success
4857,915,2024-11-07,7874.56,Cash,N/A,Furniture,Success
4858,754,2024-07-20,19695.16,Credit Card,AMEX,Healthcare,Success
4859,119,2024-08-09,13721.44,Net Banking,Axis,Clothing,Success
4860,370,2024-04-14,33426.31,Wallet,Mobikwik,Electronics,Success
4861,854,2024-07-22,4650.04,Wallet,Amazon Pay,Groceries,Success
4862,157,2024-01-02,28058.03,UPI,HDFC,Travel,Success
4863,854,2024-06-20,32006.0,Cash,N/A,Furniture,Success
4864,146,2024-02-13,1298.61,Wallet,GooglePay,Food,Success
4865,703,2024-09-10,468.2,Wallet,Amazon Pay,Healthcare,Success
4866,100,2024-07-06,1753.34,Net Banking,Axis,Utilities,Success
4867,621,2024-01-02,4168.99,UPI,SBI,Groceries,Success
4868,573,2024-04-07,6657.36,Debit Card,BOB,Utilities,Failed
4869,573,2024-05-14,3671.75,Debit Card,Axis,Groceries,Success
4870,203,2024-10-31,32461.6,Credit Card,HDFC,Education,Success
4871,370,2024-10-27,68259.72,Wallet,Mobikwik,Furniture,Failed
4872,619,2024-05-22,79169.75,Debit Card,Axis,Furniture,Pending
4873,569,2024-08-06,1199.09,Cash,N/A,Food,Failed
4874,859,2024-05-24,70517.83,Wallet,PhonePe,Furniture,Success
4875,755,2024-08-11,4407.92,Credit Card,AMEX,Healthcare,Success
4876,742,2024-05-11,597.0,UPI,HDFC,Groceries,Success
4877,212,2024-12-26,8075.26,UPI,PNB,Utilities,Failed
4878,833,2024-06-17,29543.35,Debit Card,HDFC,Furniture,Success
4879,214,2024-12-24,15004.97,Net Banking,Axis,Electronics,Success
4880,983,2024-03-11,40886.04,Cash,N/A,Travel,Pending
4881,891,2024-03-29,5246.92,Wallet,Amazon Pay,Clothing,Success
4882,861,2024-09-08,67855.96,Cash,N/A,Electronics,Pending
4883,559,2024-04-14,26530.05,Cash,N/A,Education,Success
4884,938,2024-10-06,1441.11,Cash,N/A,Healthcare,Success
4885,323,2024-04-12,11553.14,Debit Card,PNB,Healthcare,Success
4886,265,2024-10-21,54111.53,Debit Card,PNB,Furniture,Success
4887,933,2024-06-15,4340.98,Net Banking,Kotak,Utilities,Success
4888,119,2024-07-17,44214.62,Cash,N/A,Travel,Refunded
4889,490,2024-08-15,3179.69,UPI,SBI,Clothing,Failed
4890,532,2024-10-20,6374.28,Net Banking,Axis,Clothing,Success
4891,303,2024-08-02,1846.01,Debit Card,BOB,Entertainment,Success
4892,569,2024-07-27,6677.83,Wallet,Mobikwik,Healthcare,Pending
4893,955,2024-06-16,4453.49,Debit Card,SBI,Entertainment,Refunded
4894,259,2024-05-10,21832.19,UPI,SBI,Education,Success
4895,862,2024-08-16,2653.0,Net Banking,Kotak,Entertainment,Failed
4896,777,2024-12-15,746.96,Net Banking,Axis,Food,Success
4897,564,2024-02-24,2791.85,Debit Card,ICICI,Clothing,Success
4898,600,2024-09-19,61550.61,Debit Card,SBI,Furniture,Success
4899,199,2024-04-13,4124.71,Cash,N/A,Utilities,Success
4900,119,2024-04-29,4120.85,UPI,PNB,Entertainment,Success
4901,350,2024-05-05,1050.53,Cash,N/A,Groceries,Failed
4902,470,2024-03-19,25780.92,Net Banking,SBI,Travel,Success
4903,103,2024-06-19,1104.09,Wallet,Mobikwik,Food,Success
4904,710,2024-05-22,17401.0,Wallet,Mobikwik,Electronics,Success
4905,600,2024-08-09,65981.96,Net Banking,Kotak,Electronics,Success
4906,193,2024-09-06,12642.35,Debit Card,HDFC,Clothing,Success
4907,818,2024-04-17,2007.28,Debit Card,Axis,Entertainment,Success
4908,948,2024-01-22,10629.88,Net Banking,Yes Bank,Education,Success
4909,246,2024-01-08,32864.94,Wallet,PhonePe,Furniture,Success
4910,933,2024-01-10,2963.94,Wallet,Mobikwik,Entertainment,Success
4911,938,2024-08-09,378.74,Cash,N/A,Food,Success
4912,217,2024-01-23,48481.51,Debit Card,Axis,Travel,Success
4913,713,2024-03-12,2650.86,Cash,N/A,Entertainment,Success
4914,978,2024-03-19,493.35,Cash,N/A,Food,Success
4915,316,2024-05-26,4424.19,Debit Card,Axis,Utilities,Success
4916,986,2024-12-02,1427.2,Net Banking,Yes Bank,Healthcare,Success
4917,261,2024-09-24,3181.71,Cash,N/A,Clothing,Failed
4918,948,2024-11-24,8750.54,Wallet,Mobikwik,Utilities,Failed
4919,296,2024-02-24,42608.18,Credit Card,AMEX,Furniture,Failed
4920,964,2024-08-07,1486.82,Debit Card,BOB,Food,Success
4921,740,2024-11-14,3398.35,Net Banking,Axis,Healthcare,Success
4922,991,2024-04-17,68019.87,Net Banking,HDFC,Electronics,Success
4923,275,2024-07-25,12682.68,Credit Card,AMEX,Clothing,Refunded
4924,545,2024-02-14,552.14,Cash,N/A,Entertainment,Success
4925,758,2024-03-17,15600.89,Net Banking,ICICI,Healthcare,Failed
4926,241,2024-06-08,3152.0,Cash,N/A,Groceries,Pending
4927,263,2024-04-30,7010.49,Credit Card,ICICI,Clothing,Success
4928,529,2024-08-18,50756.1,Cash,N/A,Furniture,Refunded
4929,964,2024-04-26,34125.83,Cash,N/A,Education,Success
4930,713,2024-08-07,4137.22,Wallet,Mobikwik,Entertainment,Success
4931,334,2024-01-29,2877.62,Net Banking,Axis,Utilities,Success
4932,282,2024-05-12,50356.03,Net Banking,Axis,Electronics,Success
4933,203,2024-04-13,52958.3,Cash,N/A,Furniture,Failed
4934,265,2024-04-17,25952.32,Debit Card,Axis,Education,Success
4935,611,2024-11-04,1137.76,Debit Card,ICICI,Food,Success
4936,710,2024-12-30,921.48,Cash,N/A,Groceries,Success
4937,697,2024-09-19,20845.73,Cash,N/A,Education,Failed
4938,381,2024-12-16,20230.39,Credit Card,ICICI,Education,Success
4939,545,2024-02-25,1894.84,Wallet,Mobikwik,Clothing,Success
4940,473,2024-02-15,8797.09,Cash,N/A,Utilities,Success
4941,621,2024-11-27,5277.65,Net Banking,Yes Bank,Utilities,Failed
4942,303,2024-09-18,12269.09,UPI,PNB,Clothing,Failed
4943,214,2024-07-24,3604.82,Cash,N/A,Groceries,Pending
4944,658,2024-08-20,14063.56,Net Banking,HDFC,Furniture,Success
4945,106,2024-07-17,6106.28,Credit Card,ICICI,Utilities,Success
4946,282,2024-09-18,3340.63,Cash,N/A,Groceries,Pending
4947,487,2024-12-31,316.77,Net Banking,ICICI,Entertainment,Success
4948,494,2024-07-30,7851.11,Credit Card,ICICI,Utilities,Success
4949,915,2024-08-16,1610.71,Net Banking,HDFC,Food,Success
4950,431,2024-03-28,5277.46,Debit Card,ICICI,Travel,Success
4951,545,2024-06-11,33967.9,UPI,ICICI,Education,Success
4952,127,2024-09-25,31084.43,Wallet,PhonePe,Education,Success
4953,619,2024-05-23,989.78,Debit Card,Axis,Healthcare,Success
4954,833,2024-02-09,1371.44,Net Banking,SBI,Healthcare,Success
4955,612,2024-02-22,14055.89,Wallet,GooglePay,Clothing,Failed
4956,489,2024-07-24,9905.75,UPI,ICICI,Utilities,Success
4957,846,2024-09-30,8390.13,UPI,Kotak,Furniture,Success
4958,982,2024-11-12,27117.48,Credit Card,ICICI,Education,Success
4959,396,2024-11-17,7207.49,Cash,N/A,Healthcare,Success
4960,680,2024-10-21,592.32,Credit Card,SBI,Healthcare,Success
4961,324,2024-06-01,179.47,Credit Card,ICICI,Food,Success
4962,835,2024-04-21,25548.58,Credit Card,HDFC,Education,Success
4963,505,2024-07-06,35467.71,Credit Card,Kotak,Education,Pending
4964,956,2024-03-16,12059.31,Cash,N/A,Education,Refunded
4965,119,2024-04-16,316.58,UPI,ICICI,Food,Success
4966,282,2024-12-04,12886.41,Credit Card,ICICI,Healthcare,Success
4967,127,2024-07-11,437.97,Debit Card,BOB,Entertainment,Success
4968,369,2024-05-06,43853.18,Net Banking,SBI,Furniture,Pending
4969,452,2024-06-02,15914.71,Net Banking,Yes Bank,Healthcare,Success
4970,320,2024-03-03,3740.75,Cash,N/A,Entertainment,Success
4971,217,2024-02-12,13752.87,Cash,N/A,Education,Success
4972,157,2024-01-02,164.33,Credit Card,ICICI,Entertainment,Success
4973,756,2024-02-18,2866.27,UPI,PNB,Groceries,Failed
4974,146,2024-02-20,39450.46,Debit Card,ICICI,Travel,Success
4975,275,2024-12-23,1425.21,Debit Card,Axis,Food,Success
4976,317,2024-08-18,614.03,Credit Card,Kotak,Healthcare,Failed
4977,559,2024-10-01,1514.22,Wallet,PhonePe,Groceries,Refunded
4978,600,2024-01-15,6486.34,Wallet,GooglePay,Clothing,Refunded
4979,265,2024-01-16,72874.89,Cash,N/A,Furniture,Success
4980,444,2024-02-29,8917.85,Net Banking,Axis,Utilities,Success
4981,325,2024-11-03,4950.74,Net Banking,Axis,Groceries,Refunded
4982,754,2024-03-12,3758.37,Credit Card,Axis,Entertainment,Success
4983,854,2024-03-09,2177.86,Wallet,PhonePe,Clothing,Success
4984,256,2024-10-05,191.12,Credit Card,AMEX,Food,Success
4985,670,2024-10-10,44587.83,Net Banking,ICICI,Travel,Success
4986,381,2024-02-18,43280.09,Cash,N/A,Education,Success
4987,357,2024-06-04,16303.62,UPI,ICICI,Healthcare,Success
4988,494,2024-03-25,12492.07,Debit Card,SBI,Travel,Success
4989,993,2024-07-03,4420.24,Credit Card,SBI,Groceries,Failed
4990,818,2024-10-08,1307.03,Credit Card,SBI,Groceries,Success
4991,621,2024-10-26,3701.81,Wallet,Amazon Pay,Entertainment,Pending
4992,357,2024-06-20,2954.97,Credit Card,AMEX,Entertainment,Success
4993,261,2024-08-12,4268.96,Debit Card,SBI,Groceries,Success
4994,858,2024-01-14,46386.51,Cash,N/A,Travel,Success
4995,320,2024-06-20,411.37,Wallet,PhonePe,Entertainment,Failed
4996,691,2024-05-27,17512.6,Net Banking,Axis,Healthcare,Success
4997,651,2024-10-01,28761.35,Debit Card,PNB,Travel,Failed
4998,570,2024-02-03,18510.51,Debit Card,PNB,Healthcare,Success
4999,861,2024-02-12,3464.52,Debit Card,Axis,Entertainment,Failed
5000,925,2024-07-02,9599.31,Wallet,Mobikwik,Electronics,Success
5001,991,2024-08-26,82566.05,Credit Card,HDFC,Furniture,Success
5002,915,2024-01-05,377.88,Debit Card,ICICI,Healthcare,Success
5003,611,2024-11-29,2182.14,Cash,N/A,Groceries,Success
5004,974,2024-07-10,610.82,UPI,PNB,Utilities,Success
5005,835,2024-05-04,25305.58,Cash,N/A,Electronics,Success
5006,132,2024-05-08,21826.77,Cash,N/A,Travel,Success
5007,833,2024-01-08,40022.37,UPI,Kotak,Education,Success
5008,858,2024-11-10,3191.22,Debit Card,PNB,Groceries,Success
5009,750,2024-08-20,842.76,Cash,N/A,Food,Success
5010,324,2024-10-23,12446.24,Wallet,Paytm,Travel,Success
5011,733,2024-04-01,908.2,UPI,SBI,Travel,Success
5012,189,2024-04-04,4374.2,Debit Card,BOB,Utilities,Success
5013,473,2024-12-22,1366.8,Credit Card,ICICI,Food,Success
5014,674,2024-02-19,15786.4,UPI,Axis,Healthcare,Success
5015,204,2024-02-22,469.4,Debit Card,BOB,Entertainment,Success
5016,106,2024-01-10,78656.76,Net Banking,Axis,Electronics,Pending
5017,467,2024-09-22,2105.13,Credit Card,Axis,Clothing,Success
5018,948,2024-04-28,13918.68,Wallet,PhonePe,Furniture,Success
5019,723,2024-03-12,236.43,Wallet,Mobikwik,Food,Failed
5020,323,2024-02-28,13024.49,Debit Card,HDFC,Travel,Success
5021,303,2024-04-08,32194.59,Debit Card,HDFC,Travel,Success
5022,986,2024-04-19,3800.2,Cash,N/A,Clothing,Success
5023,376,2024-12-13,6731.81,Credit Card,Axis,Healthcare,Success
5024,267,2024-06-01,12227.3,Net Banking,SBI,Healthcare,Success
5025,212,2024-09-19,2204.05,Debit Card,HDFC,Groceries,Success
5026,817,2024-10-25,1312.83,Net Banking,Yes Bank,Entertainment,Success
5027,579,2024-05-04,13271.23,Cash,N/A,Healthcare,Success
5028,316,2024-04-28,2083.35,UPI,ICICI,Entertainment,Success
5029,275,2024-07-25,4088.96,Cash,N/A,Entertainment,Success
5030,713,2024-07-18,5672.03,Credit Card,AMEX,Clothing,Success
5031,490,2024-08-01,1570.72,Debit Card,PNB,Groceries,Failed
5032,763,2024-04-22,20394.69,Cash,N/A,Travel,Success
5033,157,2024-05-18,2228.08,Debit Card,BOB,Groceries,Success
5034,452,2024-10-14,70175.47,Wallet,Amazon Pay,Furniture,Success
5035,357,2024-10-22,8893.44,Wallet,PhonePe,Utilities,Success
5036,199,2024-12-28,2519.89,Cash,N/A,Groceries,Success
5037,266,2024-08-31,12954.01,Net Banking,Yes Bank,Electronics,Success
5038,804,2024-04-10,9319.08,Debit Card,ICICI,Utilities,Success
5039,938,2024-05-26,2787.79,Cash,N/A,Groceries,Success
5040,193,2024-01-14,3945.48,Net Banking,Yes Bank,Groceries,Success
5041,333,2024-10-16,29716.77,Credit Card,Kotak,Education,Success
5042,100,2024-10-06,33514.8,Debit Card,HDFC,Electronics,Success
5043,758,2024-02-12,31795.29,Cash,N/A,Electronics,Success
5044,716,2024-01-15,1449.13,Credit Card,SBI,Travel,Success
5045,532,2024-08-29,11670.23,UPI,SBI,Clothing,Success
5046,494,2024-08-04,47966.83,Wallet,Paytm,Education,Success
5047,928,2024-07-16,11519.43,UPI,HDFC,Healthcare,Refunded
5048,146,2024-07-22,29730.02,Debit Card,PNB,Travel,Success
5049,955,2024-11-24,16782.74,Wallet,Mobikwik,Healthcare,Refunded
5050,357,2024-03-25,4228.0,Debit Card,ICICI,Groceries,Failed
5051,467,2024-04-07,11779.59,Credit Card,AMEX,Furniture,Pending
5052,256,2024-11-18,325.83,Net Banking,Kotak,Healthcare,Success
5053,756,2024-02-10,14931.0,Net Banking,Yes Bank,Electronics,Pending
5054,740,2024-05-29,46556.29,Cash,N/A,Furniture,Success
5055,997,2024-01-14,3441.45,Cash,N/A,Groceries,Success
5056,926,2024-11-03,3112.49,Net Banking,SBI,Electronics,Success
5057,600,2024-10-19,271.5,Wallet,PhonePe,Food,Success
5058,691,2024-10-26,1534.77,UPI,HDFC,Food,Success
5059,691,2024-05-19,23969.03,Wallet,Amazon Pay,Travel,Failed
5060,938,2024-04-15,10716.23,UPI,ICICI,Healthcare,Success
5061,241,2024-10-06,1863.36,UPI,SBI,Healthcare,Failed
5062,611,2024-11-03,2173.55,Debit Card,Axis,Travel,Success
5063,267,2024-01-06,11609.0,Wallet,Mobikwik,Healthcare,Success
5064,617,2024-01-13,1704.42,Wallet,PhonePe,Food,Pending
5065,204,2024-03-18,5662.03,Net Banking,Axis,Utilities,Pending
5066,573,2024-10-05,1508.58,UPI,Kotak,Food,Success
5067,180,2024-05-29,2005.51,Credit Card,Axis,Clothing,Success
5068,482,2024-06-17,11114.99,Credit Card,HDFC,Healthcare,Success
5069,489,2024-02-08,400.78,Net Banking,Kotak,Groceries,Refunded
5070,674,2024-09-05,10869.24,Cash,N/A,Furniture,Success
5071,955,2024-09-03,68489.41,UPI,Axis,Electronics,Success
5072,384,2024-12-27,46845.86,Debit Card,SBI,Electronics,Refunded
5073,396,2024-08-25,365.07,Cash,N/A,Food,Success
5074,529,2024-03-08,4647.83,Wallet,GooglePay,Utilities,Success
5075,317,2024-12-22,61922.26,Cash,N/A,Electronics,Refunded
5076,680,2024-09-18,2505.21,Debit Card,PNB,Entertainment,Success
5077,195,2024-05-02,7907.32,UPI,SBI,Utilities,Pending
5078,505,2024-06-03,97091.95,Wallet,Amazon Pay,Furniture,Success
5079,193,2024-05-26,3892.65,Credit Card,HDFC,Clothing,Success
5080,658,2024-02-08,4395.34,Debit Card,HDFC,Travel,Success
5081,376,2024-11-01,4832.48,Credit Card,SBI,Groceries,Success
5082,697,2024-05-09,1751.96,Debit Card,HDFC,Entertainment,Failed
5083,505,2024-06-08,660.32,Wallet,GooglePay,Electronics,Success
5084,405,2024-02-03,29395.6,Cash,N/A,Education,Success
5085,373,2024-08-06,3062.09,Cash,N/A,Groceries,Refunded
5086,242,2024-07-08,47472.34,Wallet,GooglePay,Electronics,Success
5087,314,2024-12-05,1120.22,Debit Card,Axis,Groceries,Success
5088,877,2024-04-04,32088.5,UPI,Axis,Education,Success
5089,573,2024-03-09,2084.96,UPI,ICICI,Entertainment,Success
5090,125,2024-08-31,1343.51,UPI,ICICI,Food,Failed
5091,798,2024-05-20,67187.16,UPI,Axis,Electronics,Success
5092,804,2024-04-02,906.45,Wallet,Mobikwik,Healthcare,Success
5093,833,2024-01-03,1938.41,Net Banking,Axis,Food,Success
5094,532,2024-12-10,19766.68,UPI,Axis,Healthcare,Success
5095,106,2024-01-04,20678.37,Credit Card,Kotak,Education,Success
5096,325,2024-06-28,2272.1,Credit Card,Kotak,Clothing,Success
5097,259,2024-10-11,4401.85,Cash,N/A,Clothing,Success
5098,263,2024-09-26,18088.42,Cash,N/A,Travel,Success
5099,691,2024-02-17,1466.27,Cash,N/A,Food,Success
5100,986,2024-04-26,4460.54,UPI,PNB,Entertainment,Success
5101,180,2024-06-26,1660.78,Debit Card,HDFC,Food,Success
5102,826,2024-08-14,2638.03,Wallet,Mobikwik,Clothing,Success
5103,214,2024-08-11,2441.44,Wallet,GooglePay,Healthcare,Refunded
5104,930,2024-01-21,76157.92,Cash,N/A,Furniture,Success
5105,698,2024-01-09,2386.51,Debit Card,SBI,Electronics,Success
5106,208,2024-06-17,15273.73,Cash,N/A,Travel,Pending
5107,559,2024-09-18,74421.88,Debit Card,ICICI,Electronics,Success
5108,488,2024-08-20,14682.0,Wallet,PhonePe,Healthcare,Success
5109,259,2024-02-13,6773.93,Cash,N/A,Utilities,Success
5110,926,2024-06-25,49076.27,Cash,N/A,Education,Success
5111,847,2024-08-25,5893.31,UPI,PNB,Utilities,Success
5112,926,2024-12-04,72813.15,Wallet,Amazon Pay,Furniture,Success
5113,227,2024-07-25,57995.19,Debit Card,ICICI,Furniture,Success
5114,463,2024-09-09,3002.55,Debit Card,BOB,Entertainment,Failed
5115,538,2024-05-22,8723.51,Wallet,Paytm,Clothing,Failed
5116,957,2024-08-08,64125.64,Wallet,GooglePay,Furniture,Success
5117,263,2024-09-23,80299.26,Net Banking,SBI,Furniture,Success
5118,817,2024-01-25,1724.64,Net Banking,HDFC,Groceries,Success
5119,643,2024-05-19,2275.86,UPI,SBI,Entertainment,Success
5120,106,2024-08-15,556.84,Credit Card,SBI,Groceries,Success
5121,130,2024-06-02,89992.91,UPI,HDFC,Furniture,Success
5122,357,2024-01-11,2875.49,Net Banking,Yes Bank,Utilities,Success
5123,494,2024-03-23,85039.07,Debit Card,ICICI,Furniture,Success
5124,119,2024-09-12,4982.01,UPI,Kotak,Clothing,Success
5125,444,2024-05-03,13534.12,Credit Card,ICICI,Clothing,Success
5126,214,2024-01-17,1692.33,Wallet,PhonePe,Healthcare,Success
5127,405,2024-06-18,1308.34,Net Banking,Kotak,Entertainment,Success
5128,651,2024-06-22,2346.83,Cash,N/A,Entertainment,Success
5129,505,2024-10-15,173.24,Debit Card,HDFC,Groceries,Success
5130,532,2024-05-02,11314.67,Credit Card,Kotak,Travel,Failed
5131,997,2024-11-03,7240.84,Credit Card,HDFC,Healthcare,Success
5132,369,2024-03-12,3930.06,UPI,ICICI,Utilities,Success
5133,928,2024-11-05,2022.32,Wallet,Mobikwik,Groceries,Success
5134,157,2024-03-21,39087.15,Credit Card,Kotak,Electronics,Success
5135,703,2024-01-14,1831.56,Net Banking,Kotak,Healthcare,Pending
5136,320,2024-03-02,3454.04,Cash,N/A,Entertainment,Pending
5137,914,2024-11-05,23899.5,UPI,Axis,Travel,Success
5138,559,2024-06-30,1943.79,UPI,HDFC,Food,Success
5139,758,2024-01-24,10679.61,Debit Card,SBI,Healthcare,Success
5140,858,2024-08-02,53878.24,UPI,SBI,Electronics,Success
5141,111,2024-05-04,18871.49,Credit Card,SBI,Travel,Success
5142,617,2024-11-05,54.02,Wallet,Paytm,Food,Success
5143,148,2024-11-27,2208.41,Net Banking,HDFC,Entertainment,Success
5144,479,2024-07-11,14030.28,UPI,Kotak,Healthcare,Success
5145,786,2024-11-03,148.9,Net Banking,Kotak,Healthcare,Refunded
5146,106,2024-04-26,607.03,Debit Card,BOB,Food,Failed
5147,370,2024-03-10,4417.34,Net Banking,Yes Bank,Travel,Success
5148,167,2024-09-30,23146.67,Net Banking,ICICI,Electronics,Success
5149,146,2024-05-05,1136.0,Wallet,Paytm,Education,Success
5150,643,2024-06-29,33980.65,Wallet,Paytm,Travel,Pending
5151,956,2024-08-19,21681.46,Net Banking,Yes Bank,Education,Success
5152,704,2024-06-25,9950.73,Wallet,Amazon Pay,Clothing,Success
5153,328,2024-10-21,8395.86,Wallet,GooglePay,Clothing,Success
5154,704,2024-07-27,63873.71,Cash,N/A,Electronics,Success
5155,487,2024-02-05,31567.93,Wallet,Mobikwik,Electronics,Success
5156,157,2024-01-13,3183.08,Net Banking,Yes Bank,Groceries,Success
5157,473,2024-05-05,2437.3,Wallet,Amazon Pay,Clothing,Success
5158,373,2024-10-26,1259.86,Credit Card,SBI,Clothing,Failed
5159,991,2024-05-25,3739.58,Credit Card,SBI,Utilities,Success
5160,146,2024-03-18,31845.34,UPI,SBI,Furniture,Success
5161,265,2024-05-05,41593.82,Credit Card,Kotak,Education,Failed
5162,241,2024-12-22,13130.78,Wallet,Paytm,Clothing,Success
5163,743,2024-08-11,3037.25,Wallet,Mobikwik,Entertainment,Failed
5164,914,2024-11-09,6602.45,Net Banking,Kotak,Travel,Success
5165,833,2024-09-08,2096.88,Wallet,Amazon Pay,Utilities,Success
5166,621,2024-02-06,4488.03,Cash,N/A,Entertainment,Success
5167,303,2024-05-20,1638.32,Debit Card,HDFC,Food,Success
